CRSP Ticker,Fiscal Quarter,Net Income,Operating Income,EPS Diluted,EPS Basic,CEO Dismissal,10 Year Treasury Yield,3 Month Treasury Yield,3 Month Treasury Yield (Bond Equivalent Basis),Spread,Recession Probability,Recession,Adjusted Close,GICS Sector,GICS Sub-Industry,Date added
AMD,2017Q1,0.00933786078098472,-0.02801358234295416,-0.04,-0.04,0.0,2.4433333333333334,0.59,0.5991169277443934,1.8442164055889398,0.05965474291123155,0.0,14.550000190734863,Information Technology,Semiconductors,2017-03-20
AMD,2017Q2,-0.0008688097306689834,-0.036490008688097306,-0.04,-0.04,0.0,2.263333333333333,0.89,0.9044096837398751,1.3589236495934582,0.06999296025812744,0.0,12.479999542236328,Information Technology,Semiconductors,2017-03-20
AMD,2017Q3,0.07512626262626262,0.03851010101010101,0.06,0.06,0.0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317185,0.09151708326253906,0.0,12.75,Information Technology,Semiconductors,2017-03-20
AMD,2017Q4,-0.0014925373134328358,-0.014179104477611941,-0.02,-0.02,0.0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.1428033370682533,0.055971803909950414,0.0,10.279999732971191,Information Technology,Semiconductors,2017-03-20
AMD,2018Q1,0.07285974499089254,0.04918032786885246,0.08,0.08,0.0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.04472067121818978,0.0,10.050000190734863,Information Technology,Semiconductors,2017-03-20
AMD,2018Q2,0.08712984054669703,0.06605922551252848,0.1,0.12,0.0,2.92,1.8399999999999999,1.8742820167367327,1.0457179832632677,0.08237193587902414,0.0,14.989999771118164,Information Technology,Semiconductors,2017-03-20
AMD,2018Q3,0.09074410163339383,0.06170598911070781,0.09,0.1,0.0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.09922453681540831,0.0,30.88999938964844,Information Technology,Semiconductors,2017-03-20
AMD,2018Q4,0.019732205778717406,0.026779422128259338,0.04,0.04,0.0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.10482480163152201,0.0,18.459999084472656,Information Technology,Semiconductors,2017-03-20
AMD,2019Q1,0.029874213836477988,0.012578616352201259,0.01,0.02,0.0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,25.520000457763672,Information Technology,Semiconductors,2017-03-20
AMD,2019Q2,0.038536903984323974,0.022860875244937948,0.03,0.03,0.0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.012270487029808338,0.11611670774449678,0.0,30.3700008392334,Information Technology,Semiconductors,2017-03-20
AMD,2019Q3,0.10327595780122155,0.06662965019433648,0.11,0.11,0.0,1.7966666666666666,1.9799999999999998,2.017618374221978,-0.22095170755531104,0.14239767257744781,0.0,28.989999771118164,Information Technology,Semiconductors,2017-03-20
AMD,2019Q4,0.16361071932299012,0.07992477668077104,0.14,0.15,0.0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,45.86000061035156,Information Technology,Semiconductors,2017-03-20
AMD,2020Q1,0.09910414333706608,0.09070548712206047,0.13,0.14,0.0,1.3766666666666667,1.11,1.1294513189555813,0.24721534771108547,0.2510676754620806,0.3333333333333333,45.47999954223633,Information Technology,Semiconductors,2017-03-20
AMD,2020Q2,0.08954451345755693,0.08126293995859213,0.13,0.13,0.0,0.6866666666666666,0.14333333333333334,0.14537714533253898,0.5412895213341277,0.2999726834223156,0.3333333333333333,52.61000061035156,Information Technology,Semiconductors,2017-03-20
AMD,2020Q3,0.1602998928953945,0.13923598714744734,0.32,0.33,0.0,0.65,0.11333333333333334,0.11494073470381827,0.5350592652961818,0.347369349768518,0.0,81.98999786376953,Information Technology,Semiconductors,2017-03-20
AMD,2020Q4,0.17570900123304561,0.5490135635018496,1.45,1.48,0.0,0.8633333333333333,0.09333333333333334,0.09465201747487412,0.7686813158584592,0.2575657815096068,0.0,91.70999908447266,Information Technology,Semiconductors,2017-03-20
AMD,2021Q1,0.19216255442670538,0.16110304789550073,0.45,0.46,0.0,1.3166666666666667,0.049999999999999996,0.05070204897472669,1.26596461769194,0.24799887752719388,0.0,78.5,Information Technology,Semiconductors,2017-03-20
AMD,2021Q2,0.21584415584415584,0.18441558441558442,0.58,0.58,0.0,1.5933333333333335,0.02666666666666667,0.027039087518452225,1.5662942458148812,0.19055222432488064,0.0,93.93000030517578,Information Technology,Semiconductors,2017-03-20
AMD,2021Q3,0.21980060282865754,0.21400417342916764,0.75,0.76,0.0,1.3233333333333335,0.04666666666666667,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,102.9000015258789,Information Technology,Semiconductors,2017-03-20
AMD,2021Q4,0.25010360547036886,0.2018234562784915,0.79,0.8,0.0,1.5366666666666668,0.05333333333333334,0.054081422019825846,1.4825852446468408,0.1540782765309223,0.0,143.89999389648438,Information Technology,Semiconductors,2017-03-20
AMD,2022Q1,0.16154238151860031,0.13351452352641413,0.56,0.56,0.0,1.9400000000000002,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.09347289200426456,0.0,109.33999633789062,Information Technology,Semiconductors,2017-03-20
AMD,2022Q2,0.08030534351145038,0.0682442748091603,0.27,0.28,0.0,2.9299999999999997,1.0766666666666667,1.094841055135156,1.835158944864844,0.0638063033092161,0.0,76.47000122070312,Information Technology,Semiconductors,2017-03-20
AMD,2022Q3,-0.011500449236298293,0.011859838274932614,0.04,0.04,0.0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.09003138225487901,0.0,63.36000061035156,Information Technology,Semiconductors,2017-03-20
AMD,2022Q4,-0.02661189498124665,0.0037506697624575818,0.01,0.01,0.0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.07065124062887558,0.0,64.7699966430664,Information Technology,Semiconductors,2017-03-20
AMD,2023Q1,-0.02708761442181954,-0.025966747618158044,-0.09,-0.09,0.0,3.6466666666666665,4.626666666666667,4.746447056274242,-1.0997803896075757,0.05892581494577031,0.0,98.01000213623048,Information Technology,Semiconductors,2017-03-20
AMD,2023Q2,-0.003732039559619332,0.005038253405486098,0.02,0.02,0.0,3.5933333333333333,5.073333333333333,5.2106501095875,-1.6173167762541667,0.045807665013254645,0.0,113.91000366210938,Information Technology,Semiconductors,2017-03-20
AMD,2023Q3,0.038620689655172416,0.051551724137931035,0.18,0.19,0.0,4.1499999999999995,5.29,5.436166621984675,-1.2861666219846748,0.2194779987190715,0.0,102.81999969482422,Information Technology,Semiconductors,2017-03-20
APD,2008Q2,0.14317925591882752,0.025493690220751354,0.32,0.33,0.0,3.8866666666666667,1.6266666666666667,1.6562230748400222,2.2304435918266443,0.30302805066357047,1.0,61.84260940551758,Materials,Industrial Gases,1985-04-30
APD,2008Q4,0.051974673165398805,0.031248576504350204,0.32,0.33,0.0,3.2533333333333334,0.2966666666666667,0.3012028045748317,2.952130528758502,0.1522997496809234,1.0,31.9348201751709,Materials,Industrial Gases,1985-04-30
APD,2009Q1,0.13316968395213255,0.10514472742149944,0.97,0.98,0.0,2.736666666666667,0.21333333333333335,0.2164253779869603,2.5202412886797063,0.07308126430668586,1.0,36.00944900512695,Materials,Industrial Gases,1985-04-30
APD,2009Q2,0.07276591438113551,0.05728165165469082,0.53,0.54,0.0,3.313333333333334,0.17333333333333334,0.17581800308119144,3.137515330252142,0.026125309918641686,1.0,41.635860443115234,Materials,Industrial Gases,1985-04-30
APD,2009Q3,0.1540412342084253,0.11454468604705771,1.14,1.16,0.0,3.516666666666667,0.15666666666666665,0.15890728969081955,3.357759376975847,0.02243963039131591,0.0,50.29755783081055,Materials,Industrial Gases,1985-04-30
APD,2009Q4,0.051974673165398805,0.031248576504350204,0.32,0.32,0.0,3.4599999999999995,0.05666666666666667,0.05746216250761605,3.402537837492384,0.010140440732239159,0.0,52.8413314819336,Materials,Industrial Gases,1985-04-30
APD,2010Q1,0.15144508670520232,0.11204979991107158,1.16,1.19,0.0,3.716666666666667,0.10666666666666667,0.10818079285990534,3.6084858738067616,0.01680554142946474,0.0,48.52651977539063,Materials,Industrial Gases,1985-04-30
APD,2010Q2,0.14935843360120765,0.11241841672956533,1.17,1.19,0.0,3.49,0.14666666666666667,0.14875976690346937,3.341240233096531,0.0067115813103124965,0.0,42.83841323852539,Materials,Industrial Gases,1985-04-30
APD,2010Q3,0.1560905069751616,0.11572813882272882,1.25,1.28,0.0,2.7866666666666666,0.15666666666666665,0.15890557914230194,2.6277610875243647,0.003942952782689057,0.0,55.06406784057617,Materials,Industrial Gases,1985-04-30
APD,2010Q4,0.12684282150147425,0.1427761397142209,1.15,1.18,0.0,2.8633333333333333,0.1366666666666667,0.13861275738059217,2.724720575952741,0.0036572893388014554,0.0,60.7958984375,Materials,Industrial Gases,1985-04-30
APD,2011Q1,0.16387848522679985,0.1266333749479817,1.39,1.42,0.0,3.4600000000000004,0.12666666666666668,0.12846814230903755,3.3315318576909623,0.00242788007156202,0.0,60.67094802856445,Materials,Industrial Gases,1985-04-30
APD,2011Q2,0.15683656957928802,0.13207928802588997,1.5,1.54,0.0,3.2099999999999995,0.04666666666666667,0.047320624765589646,3.16267937523441,0.004442118823198025,0.0,64.69962310791016,Materials,Industrial Gases,1985-04-30
APD,2011Q3,0.15776873354081877,0.12959859548320166,1.49,1.52,0.0,2.4266666666666663,0.023333333333333334,0.023659201585125245,2.4030074650815414,0.014392493660523059,0.0,52.078407287597656,Materials,Industrial Gases,1985-04-30
APD,2011Q4,0.1444711014176663,0.11716466739367502,1.26,1.28,0.0,2.0466666666666664,0.013333333333333334,0.013519031117274682,2.033147635549392,0.013274727506510231,0.0,58.4921875,Materials,Industrial Gases,1985-04-30
APD,2012Q1,0.12280851426865162,0.12626370345092353,1.38,1.4,0.0,2.0366666666666666,0.06666666666666667,0.06760575147850438,1.9690609151881624,0.00416740876839907,0.0,63.47645950317383,Materials,Industrial Gases,1985-04-30
APD,2012Q2,0.20631596940301697,0.20704243408401352,2.26,2.29,0.0,1.8233333333333333,0.08666666666666667,0.08788968169850885,1.7354436516348244,0.005880571884091949,0.0,56.28857803344727,Materials,Industrial Gases,1985-04-30
APD,2012Q3,0.06059559444316525,0.053227415764832295,0.65,0.66,0.0,1.6433333333333333,0.10333333333333333,0.10479594859168624,1.538537384741647,0.02320898835527893,0.0,58.1092529296875,Materials,Industrial Gases,1985-04-30
APD,2012Q4,0.15240146457032092,0.10687055782898988,1.17,1.18,0.0,1.7066666666666668,0.08666666666666667,0.08789002363697689,1.6187766430296897,0.034490083854188634,0.0,59.4857063293457,Materials,Industrial Gases,1985-04-30
APD,2013Q1,0.15687142742130264,0.11689880041864584,1.38,1.39,0.0,1.95,0.08666666666666667,0.08789002363697689,1.8621099763630233,0.03778641641864052,0.0,62.182647705078125,Materials,Industrial Gases,1985-04-30
APD,2013Q2,0.1503945353904134,0.11321791701016763,1.36,1.38,0.0,1.9966666666666668,0.049999999999999996,0.050701023392707746,1.9459656432739587,0.05247135765407307,0.0,65.84519958496094,Materials,Industrial Gases,1985-04-30
APD,2013Q3,0.06928281461434371,0.05300599265416586,0.65,0.65,1.0,2.7100000000000004,0.03333333333333333,0.03379937205297581,2.6762006279470243,0.06612211684153955,0.0,77.13005065917969,Materials,Industrial Gases,1985-04-30
APD,2013Q4,0.14533250078051826,0.10860911645332501,1.3,1.31,1.0,2.7466666666666666,0.06333333333333334,0.0642234725463784,2.6824431941202884,0.059685413397742616,0.0,81.410400390625,Materials,Industrial Gases,1985-04-30
APD,2014Q1,0.14899879933382393,0.1098028583601224,1.32,1.33,1.0,2.763333333333333,0.04666666666666667,0.0473204538417356,2.7160128794915974,0.0434558542394378,0.0,87.26522827148438,Materials,Industrial Gases,1985-04-30
APD,2014Q2,0.15706369088286648,0.11918317771198664,1.46,1.47,0.0,2.6233333333333335,0.03333333333333333,0.03379920115504587,2.589534132178288,0.04028884460827772,0.0,94.8550262451172,Materials,Industrial Gases,1985-04-30
APD,2014Q4,0.6601427115188583,0.5916411824668706,1.34,1.35,0.0,2.28,0.023333333333333334,0.023658859802225457,2.2563411401977747,0.013002800868000966,0.0,107.53656768798828,Materials,Industrial Gases,1985-04-30
APD,2015Q1,0.13127884156367686,0.15382167294329815,1.33,1.35,0.0,1.9666666666666668,0.02666666666666667,0.027038916620522286,1.9396277500461443,0.012219171406984483,0.0,113.3942642211914,Materials,Industrial Gases,1985-04-30
APD,2015Q2,0.15224358974358973,0.16480562448304384,1.47,1.48,0.0,2.1666666666666665,0.02,0.02027880298392863,2.146387863682738,0.01497790202767954,0.0,103.1511001586914,Materials,Industrial Gases,1985-04-30
APD,2015Q3,0.1871053167651253,0.17544306376044,1.59,1.6,0.0,2.22,0.04,0.040560853002629495,2.1794391469973706,0.01807607909696618,0.0,96.80391693115234,Materials,Industrial Gases,1985-04-30
APD,2015Q4,0.15864772170504654,0.15903968642822147,1.49,1.5,0.0,2.19,0.12333333333333334,0.12510416212541475,2.064895837874585,0.02497820617790321,0.0,99.32762908935548,Materials,Industrial Gases,1985-04-30
APD,2016Q1,0.20906942725329133,-0.2662878361651851,-2.17,-2.19,0.0,1.92,0.2866666666666667,0.29085999758430936,1.6291400024156906,0.03924642017403044,0.0,110.62557983398438,Materials,Industrial Gases,1985-04-30
APD,2016Q2,0.20611125620266388,0.18114390180203707,1.59,1.6,0.0,1.7533333333333332,0.25666666666666665,0.26040134130836984,1.4929319920249633,0.030015623114272527,0.0,109.77246856689452,Materials,Industrial Gases,1985-04-30
APD,2016Q3,0.20097661269596503,0.20251863274222565,1.8,1.82,0.0,1.5633333333333332,0.29666666666666663,0.3010128258228983,1.2623205075104351,0.028038871376045642,0.0,116.18693542480467,Materials,Industrial Gases,1985-04-30
APD,2016Q4,0.2024862026469485,0.19482398328243047,1.65,1.67,0.0,2.1300000000000003,0.43,0.4364610134683084,1.6935389865316919,0.03293704175431889,0.0,121.63099670410156,Materials,Industrial Gases,1985-04-30
APD,2017Q1,0.19978788950053028,1.075703247310742,9.7,9.78,0.0,2.4433333333333334,0.59,0.5991169277443934,1.8442164055889398,0.05965474291123155,0.0,115.21728515625,Materials,Industrial Gases,1985-04-30
APD,2017Q2,0.12191903482727744,0.04802299825627975,0.46,0.47,0.0,2.263333333333333,0.89,0.9044096837398751,1.3589236495934582,0.06999296025812744,0.0,122.6388702392578,Materials,Industrial Gases,1985-04-30
APD,2017Q3,0.20761654032953566,0.21274567654668422,2.13,2.15,0.0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317185,0.09151708326253906,0.0,129.634033203125,Materials,Industrial Gases,1985-04-30
APD,2017Q4,0.1743957503320053,0.1592563081009296,1.36,1.37,0.0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.1428033370682533,0.055971803909950414,0.0,142.35691833496094,Materials,Industrial Gases,1985-04-30
APD,2018Q1,0.21125388504894002,0.1931623138655657,1.89,1.9,0.0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.04472067121818978,0.0,138.94166564941406,Materials,Industrial Gases,1985-04-30
APD,2018Q2,0.2283311199645861,0.20978308986277114,2.15,2.16,0.0,2.92,1.8399999999999999,1.8742820167367327,1.0457179832632677,0.08237193587902414,0.0,137.02456665039062,Materials,Industrial Gases,1985-04-30
APD,2018Q3,0.23215450867806342,0.1970072643438166,2.05,2.06,0.0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.09922453681540831,0.0,147.95057678222656,Materials,Industrial Gases,1985-04-30
APD,2018Q4,0.2078408373184156,0.06974645854010647,0.7,0.7,0.0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.10482480163152201,0.0,142.72789001464844,Materials,Industrial Gases,1985-04-30
APD,2019Q1,0.23609270009599123,0.19257667870366138,1.9,1.91,0.0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,171.33766174316406,Materials,Industrial Gases,1985-04-30
APD,2019Q2,0.25616007194244605,0.21942446043165467,2.2,2.21,0.0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.012270487029808338,0.11611670774449678,0.0,204.1687164306641,Materials,Industrial Gases,1985-04-30
APD,2019Q3,0.2641906096706377,0.22039243167484232,2.27,2.28,0.0,1.7966666666666666,1.9799999999999998,2.017618374221978,-0.22095170755531104,0.14239767257744781,0.0,201.1566162109375,Materials,Industrial Gases,1985-04-30
APD,2019Q4,0.2045863309352518,0.15625,1.56,1.57,0.0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,214.11680603027344,Materials,Industrial Gases,1985-04-30
APD,2020Q1,0.2604340567612688,0.2155845327798583,2.15,2.16,0.0,1.3766666666666667,1.11,1.1294513189555813,0.24721534771108547,0.2510676754620806,0.3333333333333333,183.06723022460932,Materials,Industrial Gases,1985-04-30
APD,2020Q2,0.2610885144295952,0.2162018206469107,2.01,2.02,0.0,0.6866666666666666,0.14333333333333334,0.14537714533253898,0.5412895213341277,0.2999726834223156,0.3333333333333333,222.6995391845703,Materials,Industrial Gases,1985-04-30
APD,2020Q3,0.2414551096935477,0.20981854230421101,2.19,2.2,0.0,0.65,0.11333333333333334,0.11494073470381827,0.5350592652961818,0.347369349768518,0.0,275.9759216308594,Materials,Industrial Gases,1985-04-30
APD,2020Q4,0.2488135893910498,0.2109371535015745,2.14,2.15,0.0,0.8633333333333333,0.09333333333333334,0.09465201747487412,0.7686813158584592,0.2575657815096068,0.0,254.4037628173828,Materials,Industrial Gases,1985-04-30
APD,2021Q1,0.219224620303757,0.18908872901678658,2.13,2.13,0.0,1.3166666666666667,0.049999999999999996,0.05070204897472669,1.26596461769194,0.24799887752719388,0.0,263.3623352050781,Materials,Industrial Gases,1985-04-30
APD,2021Q2,0.2215610243022229,0.20486044458094982,2.4,2.41,0.0,1.5933333333333335,0.02666666666666667,0.027039087518452225,1.5662942458148812,0.19055222432488064,0.0,270.7057189941406,Materials,Industrial Gases,1985-04-30
APD,2021Q3,0.20083738519719072,0.20826580226904376,2.77,2.78,0.0,1.3233333333333335,0.04666666666666667,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,242.3957061767578,Materials,Industrial Gases,1985-04-30
APD,2021Q4,0.17467103065927458,0.1871618462360564,2.52,2.53,0.0,1.5366666666666668,0.05333333333333334,0.054081422019825846,1.4825852446468408,0.1540782765309223,0.0,289.3958435058594,Materials,Industrial Gases,1985-04-30
APD,2022Q1,0.1907914841601304,0.1801297069709008,2.38,2.39,0.0,1.9400000000000002,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.09347289200426456,0.0,239.23190307617188,Materials,Industrial Gases,1985-04-30
APD,2022Q2,0.1967202834477785,0.1825165396795535,2.62,2.62,0.0,2.9299999999999997,1.0766666666666667,1.094841055135156,1.835158944864844,0.0638063033092161,0.0,231.7489776611328,Materials,Industrial Gases,1985-04-30
APD,2022Q3,0.17549019607843136,0.16333333333333333,2.62,2.63,0.0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.09003138225487901,0.0,225.859130859375,Materials,Industrial Gases,1985-04-30
APD,2022Q4,0.20537373610104892,0.18023750275616593,2.57,2.58,0.0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.07065124062887558,0.0,300.7236633300781,Materials,Industrial Gases,1985-04-30
APD,2023Q1,0.14368300990594043,0.13743320521233712,1.97,1.98,0.0,3.6466666666666665,4.626666666666667,4.746447056274242,-1.0997803896075757,0.05892581494577031,0.0,281.9522399902344,Materials,Industrial Gases,1985-04-30
APD,2023Q2,0.2123339595899667,0.19631497412571278,2.67,2.68,0.0,3.5933333333333333,5.073333333333333,5.2106501095875,-1.6173167762541667,0.045807665013254645,0.0,295.8030090332031,Materials,Industrial Gases,1985-04-30
HON,2011Q3,0.09604215960421596,0.09270810927081093,1.1,1.11,0.0,2.4266666666666663,0.023333333333333334,0.023659201585125245,2.4030074650815414,0.014392493660523059,0.0,32.29496765136719,Industrials,Industrial Conglomerates,1957-03-04
HON,2012Q1,0.12055442140324486,0.08842806489738907,1.04,1.06,0.0,2.0366666666666666,0.06666666666666667,0.06760575147850438,1.9690609151881624,0.00416740876839907,0.0,45.49409866333008,Industrials,Industrial Conglomerates,1957-03-04
HON,2012Q2,0.12962374138844726,0.09560148383677795,1.14,1.15,0.0,1.8233333333333333,0.08666666666666667,0.08788968169850885,1.7354436516348244,0.005880571884091949,0.0,41.88343811035156,Industrials,Industrial Conglomerates,1957-03-04
