CRSP Ticker,Fiscal Quarter,Net Income,Operating Income,EPS Diluted,EPS Basic,CEO Dismissal,10 Year Treasury Yield,3 Month Treasury Yield,3 Month Treasury Yield (Bond Equivalent Basis),Spread,Recession Probability,Recession,Adjusted Close,GICS Sector,GICS Sub-Industry,Date added
ABT,2020Q1,0.09811027698679782,0.07300025886616619,0.32,0.32,0,1.3766666666666667,1.11,1.1294513189555813,0.24721534771108547,0.2510676754620806,0.3333333333333333,73.72164916992188,Health Care,Health Care Equipment,1957-03-04
ABT,2020Q2,0.09170305676855896,0.07328056768558952,0.3,0.3,0,0.6866666666666666,0.14333333333333334,0.14537714533253898,0.5412895213341277,0.2999726834223156,0.3333333333333333,85.7781982421875,Health Care,Health Care Equipment,1957-03-04
ABT,2020Q3,0.16886930983847284,0.13916186603411274,0.69,0.69,0,0.65,0.11333333333333334,0.11494073470381827,0.5350592652961818,0.347369349768518,0.0,102.49897003173828,Health Care,Health Care Equipment,1957-03-04
ABT,2020Q4,0.22726847958134755,0.20203719278572096,1.21,1.22,0,0.8633333333333333,0.09333333333333334,0.09465201747487412,0.7686813158584592,0.2575657815096068,0.0,103.46427154541016,Health Care,Health Care Equipment,1957-03-04
ABT,2021Q1,0.20170237184391737,0.1714804896710023,1,1.01,0,1.3166666666666667,0.049999999999999996,0.05070204897472669,1.26596461769194,0.24799887752719388,0.0,113.7009048461914,Health Care,Health Care Equipment,1957-03-04
ABT,2021Q2,0.13616355277315856,0.11630636799373961,0.66,0.67,0,1.5933333333333335,0.02666666666666667,0.027039087518452225,1.5662942458148812,0.19055222432488064,0.0,110.39503479003906,Health Care,Health Care Equipment,1957-03-04
ABT,2021Q3,0.23297950219619326,0.19216691068814057,1.17,1.18,0,1.3233333333333335,0.04666666666666667,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,112.9182586669922,Health Care,Health Care Equipment,1957-03-04
ABT,2021Q4,0.20735960934775027,0.17343913498430416,1.11,1.12,0,1.5366666666666668,0.05333333333333334,0.054081422019825846,1.4825852446468408,0.1540782765309223,0.0,135.05018615722656,Health Care,Health Care Equipment,1957-03-04
ABT,2022Q1,0.2448087431693989,0.2057166876839008,1.38,1.39,0,1.9400000000000002,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.09347289200426456,0.0,113.97555541992188,Health Care,Health Care Equipment,1957-03-04
ABT,2022Q2,0.21106866838411656,0.17926623434307543,1.14,1.15,0,2.9299999999999997,1.0766666666666667,1.094841055135156,1.835158944864844,0.0638063033092161,0.0,105.0422592163086,Health Care,Health Care Equipment,1957-03-04
ABT,2022Q3,0.17002881844380405,0.1378482228626321,0.81,0.82,0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.09003138225487901,0.0,93.9628677368164,Health Care,Health Care Equipment,1957-03-04
ABT,2022Q4,0.1292240610444951,0.10236844713110693,0.59,0.59,0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.07065124062887558,0.0,107.11925506591795,Health Care,Health Care Equipment,1957-03-04
ABT,2023Q1,0.15481686672822406,0.13522109366984714,0.75,0.76,0,3.6466666666666665,4.626666666666667,4.746447056274242,-1.0997803896075757,0.05892581494577031,0.0,99.24407196044922,Health Care,Health Care Equipment,1957-03-04
ABT,2023Q2,0.1545399879735418,0.1378031669673281,0.79,0.79,0,3.5933333333333333,5.073333333333333,5.2106501095875,-1.6173167762541667,0.045807665013254645,0.0,107.38357543945312,Health Care,Health Care Equipment,1957-03-04
ABT,2023Q3,0.16237799467613132,0.14157547076801735,0.82,0.83,0,4.1499999999999995,5.29,5.436166621984675,-1.2861666219846748,0.2194779987190715,0.0,95.85375213623048,Health Care,Health Care Equipment,1957-03-04
ADM,2008Q3,,0.04938563327032136,1.62,1.62,0,3.8633333333333333,1.4933333333333332,1.5199855998651064,2.3433477334682267,0.23296944768950148,1.0,14.939730644226074,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2008Q4,,0.03466682660588976,0.9,0.9,0,3.2533333333333334,0.2966666666666667,0.3012028045748317,2.952130528758502,0.1522997496809234,1.0,19.758474349975582,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2009Q1,,0.00020212909311413557,0,0,0,2.736666666666667,0.21333333333333335,0.2164253779869603,2.5202412886797063,0.07308126430668586,1.0,19.13265037536621,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2009Q2,,0.0035083474473747885,0.09,0.09,0,3.313333333333334,0.17333333333333334,0.17581800308119144,3.137515330252142,0.026125309918641686,1.0,18.54117012023925,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2009Q3,,0.03324173982977012,0.77,0.77,0,3.516666666666667,0.15666666666666665,0.15890728969081955,3.357759376975847,0.02243963039131591,0.0,20.34334945678711,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2009Q4,,0.049188198324022346,1.75,1.75,0,3.4599999999999995,0.05666666666666667,0.05746216250761605,3.402537837492384,0.010140440732239159,0.0,21.894428253173828,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2010Q1,,0.027797953119841533,0.65,0.65,0,3.716666666666667,0.10666666666666667,0.10818079285990534,3.6084858738067616,0.01680554142946474,0.0,20.311504364013672,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2010Q2,,0.028402216137043877,0.69,0.69,0,3.49,0.14666666666666667,0.14875976690346937,3.341240233096531,0.0067115813103124965,0.0,18.24756050109864,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2010Q3,0.02750163700220251,0.020536936722423953,0.54,0.54,0,2.7866666666666666,0.15666666666666665,0.15890557914230194,2.6277610875243647,0.003942952782689057,0.0,22.671777725219727,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2010Q4,0.07110794442465265,0.05115781973637335,1.12,1.12,0,2.8633333333333333,0.1366666666666667,0.13861275738059217,2.724720575952741,0.0036572893388014554,0.0,21.47156524658203,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2011Q1,0.03939831648154605,0.028789161727349702,0.85,0.91,0,3.4600000000000004,0.12666666666666668,0.12846814230903755,3.3315318576909623,0.00242788007156202,0.0,25.81719398498535,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2011Q2,,0.016659379099256667,0.58,0.59,0,3.2099999999999995,0.04666666666666667,0.047320624765589646,3.16267937523441,0.004442118823198025,0.0,21.7244815826416,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2011Q3,0.030134234316500776,0.02100264815998539,0.68,0.68,0,2.4266666666666663,0.023333333333333334,0.023659201585125245,2.4030074650815414,0.014392493660523059,0.0,17.978445053100586,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2011Q4,0.00764516332848929,0.03898401465849498,0.93,0.93,0,2.0466666666666664,0.013333333333333334,0.013519031117274682,2.033147635549392,0.013274727506510231,0.0,20.847354888916016,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2012Q1,0.026849444575750413,0.018860789411486646,0.6,0.6,0,2.0366666666666666,0.06666666666666667,0.06760575147850438,1.9690609151881624,0.00416740876839907,0.0,23.20919609069824,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2012Q2,0.01834619625137817,0.012524807056229327,0.43,0.43,0,1.8233333333333333,0.08666666666666667,0.08788968169850885,1.7354436516348244,0.005880571884091949,0.0,21.75560760498047,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2012Q3,0.01352714600146735,0.00834556126192223,0.28,0.28,0,1.6433333333333333,0.10333333333333333,0.10479594859168624,1.538537384741647,0.02320898835527893,0.0,20.16718101501465,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2012Q4,0.028169014084507043,0.020464668351992295,0.77,0.77,0,1.7066666666666668,0.08666666666666667,0.08789002363697689,1.6187766430296897,0.034490083854188634,0.0,20.46478080749512,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2013Q1,0.017259630874027706,0.012380908546969209,0.41,0.41,0,1.95,0.08666666666666667,0.08789002363697689,1.8621099763630233,0.03778641641864052,0.0,25.355213165283203,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2013Q2,0.014063262499445455,0.009893083714120935,0.34,0.34,0,1.9966666666666668,0.049999999999999996,0.050701023392707746,1.9459656432739587,0.05247135765407307,0.0,25.63381576538086,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2013Q3,0.03314168185855186,0.022250268779507316,0.72,0.72,0,2.7100000000000004,0.03333333333333333,0.03379937205297581,2.6762006279470243,0.06612211684153955,0.0,27.994117736816406,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2013Q4,0.025804581037982024,0.015491032597440252,0.56,0.57,0,2.7466666666666666,0.06333333333333334,0.0642234725463784,2.6824431941202884,0.059685413397742616,0.0,33.1319694519043,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2014Q1,0.01768457672980286,0.012901043679938152,0.4,0.4,0,2.763333333333333,0.04666666666666667,0.0473204538417356,2.7160128794915974,0.0434558542394378,0.0,33.320430755615234,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2014Q2,0.03419558946682795,0.0247976179398902,0.81,0.81,0,2.6233333333333335,0.03333333333333333,0.03379920115504587,2.589534132178288,0.04028884460827772,0.0,34.056304931640625,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2014Q3,0.05701827013302423,0.04123199205166418,1.14,1.15,0,2.4966666666666666,0.02666666666666667,0.027038916620522286,2.4696277500461448,0.0131242172778039,0.0,39.64422607421875,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2014Q4,0.047669187326505214,0.03355030152196803,1.07,1.07,0,2.28,0.023333333333333334,0.023658859802225457,2.2563411401977747,0.013002800868000966,0.0,40.529563903808594,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2015Q1,0.03941505769450474,0.028161773106363534,0.77,0.78,0,1.9666666666666668,0.02666666666666667,0.027038916620522286,1.9396277500461443,0.012219171406984483,0.0,37.166046142578125,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2015Q2,0.030606307459560108,0.022460141976026998,0.62,0.62,0,2.1666666666666665,0.02,0.02027880298392863,2.146387863682738,0.01497790202767954,0.0,38.00930404663086,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2015Q3,0.022155146392997285,0.015212798068216118,0.41,0.41,0,2.22,0.04,0.040560853002629495,2.1794391469973706,0.01807607909696618,0.0,32.867855072021484,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2015Q4,0.042626938279112195,0.04366068713894801,1.16,1.16,0,2.19,0.12333333333333334,0.12510416212541475,2.064895837874585,0.02497820617790321,0.0,29.3027572631836,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2016Q1,0.021273637374860956,0.015989988876529478,0.39,0.39,0,1.92,0.2866666666666667,0.29085999758430936,1.6291400024156906,0.03924642017403044,0.0,29.27183723449707,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2016Q2,0.026041333418644827,0.01817134813487747,0.48,0.48,0,1.7533333333333332,0.25666666666666665,0.26040134130836984,1.4929319920249633,0.030015623114272527,0.0,34.85427474975586,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2016Q3,0.03031834259727135,0.02153865588681152,0.58,0.58,0,1.5633333333333332,0.29666666666666663,0.3010128258228983,1.2623205075104351,0.028038871376045642,0.0,34.50404739379883,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2016Q4,0.03811890188473426,0.02569541239924853,0.72,0.72,0,2.1300000000000003,0.43,0.4364610134683084,1.6935389865316919,0.03293704175431889,0.0,37.62189483642578,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2017Q1,0.030557779556978918,0.022618094475580466,0.59,0.59,0,2.4433333333333334,0.59,0.5991169277443934,1.8442164055889398,0.05965474291123155,0.0,38.21833419799805,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2017Q2,0.025630730107742757,0.018470186709496086,0.48,0.48,0,2.263333333333333,0.89,0.9044096837398751,1.3589236495934582,0.06999296025812744,0.0,34.61285400390625,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2017Q3,0.01517501854724489,0.01294934916031564,0.34,0.34,0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317185,0.09151708326253906,0.0,35.831382751464844,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2017Q4,0.03378967019290604,0.04903546981953952,1.38,1.38,0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.1428033370682533,0.055971803909950414,0.0,34.05705261230469,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2018Q1,0.029885353600412213,0.025312379234831896,0.7,0.7,0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.04472067121818978,0.0,37.14065933227539,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2018Q2,0.03820014061401453,0.03316147176001875,1,1,0,2.92,1.8399999999999999,1.8742820167367327,1.0457179832632677,0.08237193587902414,0.0,39.54562759399414,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2018Q3,0.04,0.033924050632911394,0.94,0.95,0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.09922453681540831,0.0,43.66972732543945,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2018Q4,0.019564808427917475,0.019752931585878222,0.56,0.56,0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.10482480163152201,0.0,35.85384750366211,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2019Q1,0.020582854155776268,0.015224777835859906,0.41,0.41,0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,38.05946731567383,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2019Q2,0.016812910351598452,0.014419831870896484,0.42,0.42,0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.012270487029808338,0.11611670774449678,0.0,36.31577682495117,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2019Q3,0.030072940332416597,0.024333373191438478,0.72,0.72,0,1.7966666666666666,1.9799999999999998,2.017618374221978,-0.22095170755531104,0.14239767257744781,0.0,36.90068435668945,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2019Q4,0.030375405719884868,0.030865331618592687,0.89,0.9,0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,41.98578643798828,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2020Q1,0.025050100200400802,0.0261189044756179,0.69,0.69,0,1.3766666666666667,1.11,1.1294513189555813,0.24721534771108547,0.2510676754620806,0.3333333333333333,32.11823654174805,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2020Q2,0.03390455131748664,0.02880658436213992,0.83,0.84,0,0.6866666666666666,0.14333333333333334,0.14537714533253898,0.5412895213341277,0.2999726834223156,0.3333333333333333,36.7974739074707,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2020Q3,0.01322226629644321,0.014875049583498612,0.4,0.4,0,0.65,0.11333333333333334,0.11494073470381827,0.5350592652961818,0.347369349768518,0.0,43.22561264038086,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2020Q4,0.04205139615085104,0.03821337189898765,1.22,1.22,0,0.8633333333333333,0.09333333333333334,0.09465201747487412,0.7686813158584592,0.2575657815096068,0.0,47.20917892456055,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2021Q1,0.04361403694490023,0.03646853331921876,1.22,1.22,0,1.3166666666666667,0.049999999999999996,0.05070204897472669,1.26596461769194,0.24799887752719388,0.0,53.753902435302734,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2021Q2,0.03598534415074588,0.031056442467067957,1.26,1.26,0,1.5933333333333335,0.02666666666666667,0.027039087518452225,1.5662942458148812,0.19055222432488064,0.0,57.46321487426758,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2021Q3,0.03210422812192724,0.025860373647984266,0.93,0.93,0,1.3233333333333335,0.04666666666666667,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,57.24164962768555,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2021Q4,0.04378518839324383,0.03386747509744478,1.38,1.39,0,1.5366666666666668,0.05333333333333334,0.054081422019825846,1.4825852446468408,0.1540782765309223,0.0,64.83026123046875,Consumer Staples,Agricultural Products & Services,1957-03-04
ADM,2022Q1,0.05374207188160676,0.04456659619450317,1.86,1.86,0,1.9400000000000002,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.09347289200426456,0.0,87.03446197509766,Consumer Staples,Agricultural Products & Services,1957-03-04
